ride_id,user_id,driver_id,city,distance_km,base_fare,timestamp
2550,840,121,Banten,5.35,9527.874716496915,2026-04-13 20:27:13.865181
2551,276,178,Jakarta,9.89,13744.715818341883,2026-01-28 22:16:36.518164
2552,581,142,Banten,1.81,8741.0363053053,2026-02-10 02:21:31.323267
2553,678,105,Bogor,8.42,12581.713425004658,2026-02-07 13:16:00.045417
2554,19,173,Depok,18.51,11592.403718731595,2026-03-13 07:13:40.534895
2555,109,40,Tangerang,16.28,11372.200559592136,2026-03-21 08:07:18.550195
2556,219,139,Bogor,11.59,8580.830505375237,2026-03-28 21:05:55.969167
2557,324,147,Bogor,15.72,12344.03237887743,2026-03-27 16:18:25.743706
2558,746,156,Banten,11.07,8819.2502672486,2026-02-06 01:55:38.473400
2559,395,4,Depok,9.61,14500.245984932382,2026-04-18 06:41:21.008869
2560,584,82,Jakarta,4.52,13633.076145895062,2026-02-05 22:52:27.839418
2561,412,135,Depok,3.81,14496.301022472198,2026-02-28 13:23:05.824610
2562,243,121,Tangerang,2.23,14764.13547390676,2026-01-26 15:16:01.869395
2563,149,158,Depok,15.38,11425.496335345433,2026-02-28 20:40:40.623388
2564,604,154,Tangerang,11.24,14032.139112306548,2026-03-12 15:42:57.241308
2565,501,39,Depok,14.59,14570.946954777539,2026-04-05 11:04:59.681970
2566,108,61,Bogor,18.96,5304.878799358355,2026-03-19 07:06:22.944723
2567,738,32,Tangerang,13.13,6649.235758149692,2026-01-22 11:00:30.959685
2568,468,59,Bogor,16.51,6480.808602991972,2026-02-27 14:34:12.457591
2569,688,95,Jakarta,15.3,7670.434315152657,2026-03-10 11:07:11.316435
2570,410,23,Banten,4.25,7482.274535661663,2026-04-14 23:43:37.264714
2571,321,120,Banten,19.49,10757.368519841617,2026-02-11 19:15:40.703261
2572,773,12,Jakarta,4.11,14355.348588230534,2026-03-07 19:01:43.379844
2573,487,108,Depok,16.83,10437.786645503824,2026-01-27 02:13:11.899395
2574,941,121,Bogor,3.2,9819.943269146004,2026-04-07 10:57:29.157395
2575,400,1,Jakarta,2.5,14723.6442895696,2026-03-03 08:32:46.492543
2576,760,55,Banten,9.05,11495.435064868287,2026-03-23 09:22:59.654341
2577,625,9,Bogor,10.36,5639.257783991727,2026-03-28 09:46:48.654639
2578,822,82,Bogor,15.22,9826.647088927717,2026-02-20 01:34:06.771261
2579,220,169,Jakarta,7.04,13590.336968941252,2026-02-04 16:50:10.785823
2580,193,131,Bogor,11.99,5824.652762802731,2026-01-22 22:53:58.779822
2581,965,105,Depok,19.28,5795.106480618134,2026-03-12 03:39:30.901801
2582,17,15,Jakarta,17.88,8927.506668313888,2026-01-25 12:56:04.122209
2583,68,150,Tangerang,19.95,11320.875089843928,2026-02-09 04:47:00.811203
2584,677,88,Jakarta,1.26,5404.385267570899,2026-04-18 13:07:15.063645
2585,344,17,Bogor,18.91,9037.35717011629,2026-02-03 18:41:17.228791
2586,746,132,Depok,13.75,13589.990408378566,2026-02-19 23:38:08.895923
2587,143,58,Banten,4.5,6036.559970643206,2026-01-29 17:48:01.699876
2588,678,28,Jakarta,1.99,7568.152095933825,2026-04-08 00:48:20.273928
2589,502,179,Tangerang,15.97,11598.089518459194,2026-03-01 04:02:47.824605
2590,273,195,Tangerang,10.31,7718.434851248038,2026-02-17 04:20:58.463001
2591,834,87,Bogor,4.46,9791.60261915042,2026-03-03 09:49:10.590403
2592,228,53,Bogor,12.48,11764.647138511213,2026-03-03 03:14:51.238497
2593,217,63,Jakarta,4.26,5505.401727098438,2026-03-09 23:26:02.335560
2594,820,55,Tangerang,17.24,13201.32934688198,2026-04-08 13:14:18.881715
2595,419,10,Depok,10.7,5735.005898909317,2026-03-08 06:16:21.667244
2596,325,153,Jakarta,1.96,11586.79769588618,2026-04-11 17:40:57.311010
2597,537,21,Tangerang,1.47,10213.520805029137,2026-04-13 15:50:23.974306
2598,135,144,Bogor,1.38,5434.751992482353,2026-02-20 17:21:08.676477
2599,390,80,Jakarta,10.02,6162.978637169527,2026-04-03 17:14:07.774541
2600,913,25,Depok,3.44,7577.13730644799,2026-02-27 16:44:05.943280
2601,663,158,Bogor,16.6,5341.230652071278,2026-02-24 03:24:00.771701
2602,347,28,Banten,1.76,12758.159660503045,2026-02-17 19:41:31.455781
2603,684,91,Bogor,9.43,12417.407878603859,2026-04-16 16:41:56.904510
2604,439,47,Depok,12.81,13467.58764167811,2026-03-09 19:15:46.289330
2605,885,81,Bogor,14.0,7667.165226137842,2026-04-16 02:26:10.352479
2606,809,181,Bogor,10.65,14943.56758601566,2026-01-29 15:43:48.425016
2607,824,127,Bogor,5.57,12603.344050577201,2026-02-19 06:03:33.640379
2608,281,36,Bogor,2.79,5082.49738804336,2026-03-30 05:51:27.237370
2609,554,19,Banten,9.17,10380.074168086852,2026-04-03 22:43:01.019697
2610,664,114,Depok,16.58,12433.023524748976,2026-03-29 10:44:18.864745
2611,158,178,Bogor,11.06,14508.507202070357,2026-02-08 20:06:35.198316
2612,784,52,Tangerang,15.83,6124.821804255832,2026-01-23 08:04:34.063134
2613,400,148,Banten,12.42,5839.028191196545,2026-01-21 12:29:50.235965
2614,37,129,Jakarta,11.92,14667.909592630174,2026-02-23 06:31:16.810997
2615,823,28,Jakarta,5.47,12566.027127676127,2026-02-18 17:57:30.241318
2616,747,51,Jakarta,2.28,9894.50038545287,2026-04-16 15:24:34.826045
2617,733,1,Bogor,2.62,6256.862877328386,2026-01-27 19:52:47.903473
2618,406,13,Jakarta,6.87,7944.986167291134,2026-04-08 13:59:24.774020
2619,984,28,Bogor,10.5,8661.324768316706,2026-01-21 04:15:40.396133
2620,932,38,Depok,3.59,11148.995504391716,2026-02-22 01:39:29.243086
2621,339,192,Banten,15.03,8854.648246476803,2026-02-24 23:37:32.181878
2622,170,7,Depok,8.6,7430.196649526497,2026-01-28 13:15:23.087445
2623,743,154,Banten,8.54,9827.132453183207,2026-03-15 15:02:19.991127
2624,665,63,Banten,1.99,9320.385420464201,2026-02-25 09:33:21.736311
2625,531,76,Depok,4.7,8969.718297902278,2026-02-01 11:35:23.451802
2626,440,168,Bogor,6.63,13044.732848289586,2026-03-12 00:12:17.509084
2627,234,79,Tangerang,1.98,8939.562056311559,2026-04-03 11:16:15.761121
2628,726,138,Banten,1.7,13375.59969593759,2026-04-19 04:05:53.937335
2629,633,143,Jakarta,11.94,14240.13790688544,2026-02-16 23:54:28.920034
2630,685,161,Tangerang,14.35,7108.219026305009,2026-04-12 07:19:49.375379
2631,74,171,Banten,12.87,8416.922534735011,2026-04-01 04:20:23.407808
2632,503,178,Jakarta,5.61,9390.998227011914,2026-01-25 18:02:18.308355
2633,935,14,Tangerang,6.07,6889.429367896604,2026-02-08 06:54:03.518159
2634,825,37,Banten,5.7,11602.229861331816,2026-02-18 12:10:55.210786
2635,248,98,Jakarta,15.26,8550.85458297749,2026-03-04 13:59:26.391900
2636,480,132,Jakarta,7.45,14205.779612931317,2026-04-01 23:01:50.438007
2637,197,139,Jakarta,7.08,7509.465451389957,2026-04-03 08:04:07.160804
2638,342,13,Tangerang,6.96,7021.2670274825205,2026-02-28 07:01:36.658396
2639,888,82,Jakarta,12.51,12039.510586188653,2026-02-01 18:36:23.853173
2640,838,132,Tangerang,16.66,14062.22021208419,2026-01-23 13:41:04.794875
2641,497,149,Bogor,16.04,10880.354248470554,2026-02-17 17:22:24.394052
2642,126,175,Depok,16.6,10359.892762416897,2026-02-15 13:01:51.039666
2643,223,140,Tangerang,7.15,11990.707358145542,2026-03-08 20:22:13.673437
2644,479,141,Depok,1.86,14682.241552748008,2026-02-13 19:43:52.459265
2645,826,16,Bogor,12.41,11611.814118273725,2026-02-28 15:13:47.769585
2646,521,13,Depok,16.58,9135.660659132229,2026-04-07 08:27:48.506312
2647,944,88,Banten,5.59,9954.534295417614,2026-02-26 01:22:04.275321
2648,474,184,Depok,18.58,7715.203669255012,2026-03-10 07:00:36.618147
2649,678,113,Depok,19.62,8205.84577463806,2026-02-17 13:26:12.822232
2650,416,149,Jakarta,1.19,11426.91523717031,2026-03-05 03:14:47.360107
2651,963,181,Jakarta,17.24,6420.491130293849,2026-04-02 10:20:44.301155
2652,554,118,Depok,17.08,9397.87012860138,2026-02-08 18:02:37.291767
2653,60,116,Depok,19.04,12081.478703802008,2026-04-03 22:55:17.658664
2654,861,166,Tangerang,4.1,12153.264568359524,2026-03-25 09:43:24.206510
2655,871,176,Jakarta,19.87,7639.9787646194145,2026-04-13 03:37:20.860367
2656,373,75,Bogor,5.58,6578.780072873102,2026-04-03 06:55:32.234095
2657,229,110,Depok,14.84,9739.963738463899,2026-04-19 02:45:17.640243
2658,886,19,Banten,12.39,13873.571953162013,2026-02-03 04:37:52.253732
2659,192,36,Bogor,3.97,7944.151110331015,2026-04-03 11:55:24.111610
2660,215,198,Bogor,1.7,6422.857532636609,2026-03-31 19:37:44.523180
2661,403,183,Tangerang,1.78,13840.657007289985,2026-02-19 23:38:03.495695
2662,126,77,Banten,6.12,13316.837021747211,2026-03-01 02:29:57.614298
2663,811,53,Depok,5.3,8030.994995577517,2026-04-06 13:36:46.846256
2664,87,19,Banten,13.21,10671.342826023336,2026-01-27 18:24:44.955404
2665,557,102,Banten,4.45,7277.680146856372,2026-03-24 18:48:30.847407
2666,571,57,Banten,12.02,10704.641733464005,2026-02-02 21:53:26.006365
2667,65,91,Banten,1.71,12154.809845520955,2026-03-11 15:20:19.360681
2668,649,135,Banten,1.39,5108.824361511459,2026-03-15 13:20:34.454772
2669,433,172,Banten,6.59,8265.25044535391,2026-03-19 09:44:50.517212
2670,44,69,Depok,16.44,5763.821441488523,2026-03-21 04:52:39.994721
2671,642,72,Jakarta,12.43,5835.043874384999,2026-03-05 06:10:20.385587
2672,571,103,Jakarta,12.69,10776.745716779336,2026-02-21 11:40:13.620744
2673,65,23,Tangerang,1.68,12736.464668913832,2026-02-20 22:29:47.562788
2674,913,83,Banten,17.59,11582.004154036393,2026-03-08 17:06:51.215662
2675,89,106,Jakarta,17.7,5357.731823559009,2026-02-07 06:29:01.316981
2676,370,6,Banten,11.39,14455.767675116718,2026-03-15 08:06:07.682021
2677,340,140,Bogor,16.61,12596.452271313796,2026-03-03 17:49:23.626055
2678,900,186,Bogor,14.03,6290.417938268096,2026-03-21 12:20:37.091292
2679,789,84,Tangerang,1.2,6112.480224860684,2026-03-28 12:25:37.713984
2680,706,50,Depok,13.82,8591.111132641203,2026-02-23 11:59:20.547515
2681,327,161,Jakarta,19.18,12258.70137593061,2026-03-22 02:17:55.498412
2682,205,177,Tangerang,5.83,10308.32278806234,2026-02-12 23:57:24.273673
2683,770,133,Depok,7.76,6354.81880837167,2026-02-09 15:49:19.727956
2684,20,117,Banten,19.42,12369.639954176339,2026-04-03 06:10:33.872323
2685,858,159,Banten,6.37,11842.280441967596,2026-04-06 00:26:52.953523
2686,572,101,Depok,12.31,6573.686628189991,2026-03-29 15:08:13.922341
2687,551,15,Jakarta,15.1,7914.382748129854,2026-03-29 21:35:40.750989
2688,75,183,Jakarta,10.75,5018.695158014271,2026-02-26 05:18:18.551841
2689,359,18,Tangerang,4.41,9292.564132680352,2026-01-21 00:56:52.087400
2690,23,102,Jakarta,15.18,8267.20203740082,2026-01-25 02:45:34.154035
2691,790,66,Bogor,11.19,14729.429575296388,2026-01-21 04:23:39.430973
2692,468,42,Banten,14.2,7098.939450703969,2026-03-26 01:11:54.712009
2693,685,179,Banten,19.87,11500.683568888537,2026-02-07 00:05:51.630220
2694,721,135,Tangerang,10.18,7856.214077892488,2026-02-07 04:10:56.471686
2695,48,47,Depok,15.14,11063.779427787667,2026-02-15 16:56:43.831277
2696,921,94,Banten,7.05,11671.518698421954,2026-04-11 17:43:31.855799
2697,775,130,Jakarta,8.54,5125.978394071707,2026-03-29 13:17:47.892581
2698,15,81,Jakarta,2.85,8983.761861707988,2026-01-31 00:10:31.099687
2699,881,31,Banten,14.28,8794.292935036621,2026-03-31 10:34:09.927368
2700,929,84,Jakarta,2.65,8525.980315456409,2026-02-21 18:09:57.442145
2701,814,158,Bogor,18.43,12915.743796968984,2026-02-07 03:59:41.428162
2702,472,51,Depok,2.01,12745.73813471711,2026-03-28 14:56:16.217693
2703,306,141,Jakarta,8.23,12500.819941305277,2026-01-20 04:43:00.736300
2704,705,138,Bogor,13.45,7792.82152349056,2026-01-26 06:50:36.172302
2705,180,155,Jakarta,15.58,13988.262864328615,2026-03-04 17:15:41.887852
2706,78,16,Depok,7.83,9834.01490801268,2026-04-12 02:46:35.370131
2707,51,106,Tangerang,6.91,13981.083993624841,2026-02-05 05:45:37.213926
2708,236,7,Jakarta,16.77,11767.347629285086,2026-03-05 05:30:53.009442
2709,120,198,Bogor,3.17,5264.543956646985,2026-01-27 11:28:13.133446
2710,813,134,Banten,3.5,9338.366188636246,2026-04-06 17:51:49.422113
2711,344,86,Depok,9.6,11860.919323429029,2026-03-30 21:41:14.122559
2712,588,80,Jakarta,1.15,6982.901476883796,2026-03-27 20:04:24.420712
2713,770,156,Tangerang,6.82,11241.452767092564,2026-03-26 21:57:52.498574
2714,897,3,Banten,11.08,13726.427600458943,2026-02-24 07:23:37.684779
2715,58,52,Depok,12.21,5542.895591367476,2026-03-06 20:41:22.950106
2716,721,111,Bogor,3.14,10270.842483431185,2026-03-03 08:14:59.594865
2717,32,80,Banten,15.62,9987.266502542905,2026-04-09 15:17:43.470416
2718,75,81,Banten,13.46,8074.372472776504,2026-04-12 06:15:28.334162
2719,98,164,Tangerang,18.32,12565.150249587648,2026-02-12 20:01:16.086615
2720,368,99,Depok,6.54,11330.222692548603,2026-03-07 20:19:53.339730
2721,984,32,Depok,11.12,8746.536812704535,2026-03-20 20:36:19.703055
2722,446,41,Bogor,18.2,12530.837547892525,2026-03-25 01:28:36.339203
2723,32,175,Jakarta,7.94,8385.374504089,2026-03-11 17:02:29.811204
2724,169,16,Tangerang,12.99,5777.811638971783,2026-01-30 13:58:50.628640
2725,221,186,Bogor,2.54,7484.263850393949,2026-03-03 21:08:57.413804
2726,16,158,Jakarta,11.83,5007.574411672188,2026-01-31 09:54:30.931490
2727,99,145,Tangerang,7.43,6140.139102700435,2026-02-27 05:36:12.366003
2728,130,157,Jakarta,12.04,11465.831014057487,2026-04-13 18:58:02.073380
2729,122,15,Jakarta,4.48,10868.52358660441,2026-01-28 08:13:21.684076
2730,177,114,Tangerang,1.68,13604.504052156508,2026-04-03 04:48:11.705532
2731,651,28,Banten,14.8,12102.327499371127,2026-04-15 20:19:18.971436
2732,571,121,Bogor,13.89,5508.8198806982555,2026-01-20 15:37:19.626189
2733,52,63,Jakarta,3.33,9250.198942382065,2026-03-28 02:47:12.500298
2734,180,173,Banten,9.52,7609.094725942078,2026-03-05 12:57:14.748321
2735,945,160,Bogor,9.95,11015.922445622884,2026-04-09 03:26:37.115842
2736,583,84,Depok,7.05,10417.336379920365,2026-02-12 23:19:38.404982
2737,268,171,Bogor,8.99,10848.024218478966,2026-01-25 19:46:54.917958
2738,614,63,Depok,16.72,7280.048941027997,2026-02-06 13:44:56.844854
2739,184,196,Bogor,5.33,10595.510381898235,2026-02-21 17:16:40.312050
2740,943,6,Depok,2.87,5096.794713711621,2026-01-23 06:33:24.606101
2741,737,193,Jakarta,1.71,8740.35427181033,2026-02-24 18:21:02.449681
2742,194,62,Jakarta,8.41,7892.216117596725,2026-02-28 19:20:36.265577
2743,346,50,Jakarta,5.72,6169.936652376005,2026-03-20 20:56:23.446851
2744,278,41,Banten,9.74,12494.298113940225,2026-01-30 09:38:24.823714
2745,495,142,Jakarta,13.75,13649.811054544678,2026-03-31 14:01:21.484812
2746,78,188,Jakarta,10.04,7829.851209913655,2026-03-26 22:34:20.030483
2747,985,99,Banten,14.98,5204.286304824815,2026-02-24 04:38:36.361280
2748,214,115,Jakarta,9.71,11186.834865018125,2026-03-11 13:37:40.876076
2749,214,72,Banten,17.51,9712.842361081084,2026-03-18 16:50:43.222450
2750,218,2,Tangerang,13.57,7057.64079089874,2026-04-03 20:14:26.260531
2751,315,175,Tangerang,7.85,11320.490285784605,2026-02-19 05:34:56.106653
2752,709,4,Tangerang,11.74,9802.244565153462,2026-04-12 13:24:22.022647
2753,915,191,Jakarta,16.85,6649.718338788085,2026-04-01 20:08:24.917017
2754,210,37,Banten,4.79,10596.761801883084,2026-03-23 14:11:51.924202
2755,231,26,Banten,15.81,5054.367123676426,2026-04-10 14:10:26.179026
2756,48,164,Jakarta,6.75,8756.160893952729,2026-02-15 22:51:40.048293
2757,79,169,Jakarta,15.59,13866.520977761353,2026-01-29 14:32:41.681653
2758,725,97,Jakarta,3.21,14608.198420946177,2026-02-27 22:13:54.593823
2759,110,68,Banten,15.86,12838.552242666316,2026-03-11 22:54:50.923146
2760,825,194,Bogor,18.65,14688.032507128102,2026-03-15 15:44:01.061764
2761,858,132,Jakarta,11.44,5503.109399399015,2026-03-22 18:35:07.188025
2762,505,134,Tangerang,7.97,7106.932926154509,2026-04-18 19:59:01.785179
2763,372,65,Bogor,15.78,14568.130085665412,2026-03-01 20:26:12.374856
2764,301,24,Tangerang,1.15,8450.054790282258,2026-01-24 09:23:18.453337
2765,960,150,Tangerang,16.68,11530.963208726202,2026-03-09 08:12:00.111525
2766,600,56,Bogor,2.96,14917.672892576922,2026-03-05 03:37:56.527124
2767,429,178,Jakarta,11.19,12418.747005286128,2026-03-25 17:44:00.450014
2768,652,44,Jakarta,11.99,13329.771085157348,2026-03-25 13:18:41.396887
2769,533,15,Tangerang,11.9,12082.66296893885,2026-04-01 12:27:48.715393
2770,788,105,Jakarta,16.33,7400.361521719042,2026-03-16 12:37:09.304261
2771,26,79,Depok,10.36,10000.395668079329,2026-03-02 08:19:23.992883
2772,18,133,Banten,13.11,9564.63758093629,2026-02-13 01:40:35.103550
2773,899,24,Bogor,8.19,14317.315064187935,2026-03-07 05:53:25.301049
2774,330,19,Tangerang,2.41,7849.031386510467,2026-02-20 22:56:27.480870
2775,114,8,Bogor,13.87,13679.344452878559,2026-03-24 02:29:13.991947
2776,640,93,Jakarta,9.1,8190.944718553736,2026-02-21 16:25:27.573441
2777,293,135,Depok,15.67,5909.155432405625,2026-02-03 10:00:24.231631
2778,203,18,Depok,13.85,6160.8014936464815,2026-04-01 22:56:16.275558
2779,7,200,Tangerang,11.57,10973.711402879377,2026-01-28 17:53:14.204671
2780,541,53,Depok,19.78,14452.157693817775,2026-03-22 05:25:04.667376
2781,950,44,Bogor,1.76,8032.772909425863,2026-02-14 18:23:54.315754
2782,489,19,Jakarta,14.07,14340.21349255994,2026-02-24 05:52:29.381403
2783,906,42,Tangerang,14.26,5931.410547293941,2026-02-10 14:07:33.296157
2784,203,91,Bogor,3.86,8369.556894559773,2026-02-19 05:10:09.477458
2785,210,36,Banten,3.21,5103.144686305058,2026-04-13 13:28:15.467661
2786,320,6,Tangerang,14.19,11988.346694859763,2026-03-28 14:06:17.732032
2787,640,76,Banten,18.02,10682.491734172558,2026-03-15 02:19:13.167642
2788,78,46,Jakarta,16.62,5070.119295923548,2026-03-15 17:41:36.382085
2789,207,105,Jakarta,3.26,8343.611819157984,2026-03-06 20:27:40.226191
2790,399,80,Banten,17.26,10438.261416039482,2026-03-05 21:03:51.360753
2791,106,114,Bogor,18.06,7833.6700220101275,2026-02-14 05:14:53.166834
2792,27,167,Depok,9.57,13954.489536193356,2026-04-01 23:17:48.788527
2793,804,76,Jakarta,9.98,6733.674150806161,2026-04-15 04:24:30.466530
2794,91,51,Bogor,3.86,10420.54184905217,2026-01-27 23:01:10.935142
2795,871,19,Banten,6.25,5201.7572555673705,2026-01-22 02:55:02.180522
2796,809,111,Banten,17.41,6679.209080687782,2026-03-30 18:58:26.171709
2797,608,1,Banten,14.75,9132.305745882248,2026-04-16 17:27:24.300292
2798,719,86,Jakarta,10.56,12801.077365483721,2026-03-13 21:23:46.294221
2799,989,81,Depok,14.02,10611.450538659505,2026-02-02 21:48:29.691834
2800,958,62,Depok,10.76,10714.708023409912,2026-03-28 19:53:13.175012
2801,837,21,Depok,3.32,8050.789781349262,2026-02-15 15:03:39.807335
2802,993,38,Banten,8.77,13112.723767029302,2026-02-23 23:14:00.600821
2803,445,109,Bogor,15.54,9150.859936718496,2026-03-29 13:45:20.879127
2804,127,48,Jakarta,5.63,11417.351273111435,2026-04-06 15:29:20.099327
2805,586,182,Tangerang,3.23,5005.417433147272,2026-02-03 15:37:08.023650
2806,804,23,Jakarta,3.98,9156.186886208972,2026-01-27 16:39:32.957662
2807,22,77,Tangerang,19.79,9988.589735700702,2026-04-16 14:54:35.964489
2808,925,40,Banten,15.57,6471.814282040466,2026-02-13 09:52:23.349418
2809,495,17,Jakarta,15.89,12752.2213536604,2026-04-03 09:44:25.267772
2810,157,195,Tangerang,5.96,12348.261130450537,2026-03-03 10:54:20.292929
2811,670,55,Depok,17.03,10699.740743665412,2026-04-03 00:28:42.384847
2812,881,159,Bogor,4.63,6890.092694600918,2026-03-19 00:13:25.209874
2813,82,105,Jakarta,3.47,5937.502263233553,2026-01-21 01:11:37.107418
2814,434,23,Tangerang,1.42,10800.818030734872,2026-03-05 18:38:37.966349
2815,113,62,Depok,2.27,5110.522037733498,2026-04-13 07:59:06.390986
2816,182,117,Depok,6.86,9636.881434746574,2026-03-16 06:02:17.011211
2817,179,119,Banten,6.93,12986.449466941389,2026-02-02 17:13:35.579269
2818,638,66,Tangerang,1.84,10034.937914723027,2026-03-09 12:39:06.491506
2819,863,171,Jakarta,9.56,9048.268349329357,2026-03-23 14:06:39.178929
2820,977,108,Jakarta,8.97,12574.042477782892,2026-03-19 09:59:24.646962
2821,606,170,Depok,10.21,7664.496716007239,2026-03-05 07:52:35.666043
2822,880,148,Tangerang,16.21,8344.613865446649,2026-04-03 12:54:35.980301
2823,366,48,Tangerang,3.71,9980.753454242675,2026-04-15 23:41:37.568535
2824,418,57,Banten,8.14,11029.605369225726,2026-04-04 12:52:30.542182
2825,46,46,Banten,17.72,5395.9379644592145,2026-03-08 02:03:35.486888
2826,340,10,Jakarta,15.67,12147.13799022654,2026-02-10 18:08:12.085577
2827,282,73,Tangerang,15.47,14738.82412707493,2026-03-26 17:51:53.399941
2828,625,141,Bogor,13.68,8430.74813855692,2026-03-15 14:15:17.901803
2829,412,185,Bogor,11.65,13419.060547479476,2026-04-06 01:37:29.435877
2830,127,52,Depok,5.21,7512.8485845126215,2026-01-21 17:55:11.677452
2831,894,3,Jakarta,2.45,10173.30565943144,2026-02-10 16:51:03.048125
2832,699,89,Depok,9.63,10191.575493458873,2026-03-07 15:09:03.729853
2833,556,132,Jakarta,17.46,10221.491061910478,2026-03-03 16:06:32.150652
2834,270,162,Jakarta,3.42,7159.2891478155325,2026-04-04 11:33:50.046239
2835,353,142,Bogor,19.3,9426.269000328466,2026-02-23 08:27:56.609685
2836,577,173,Bogor,18.69,11121.266596038455,2026-02-07 17:22:25.090526
2837,729,44,Bogor,8.03,11988.74916505054,2026-01-24 16:18:34.837820
2838,182,129,Jakarta,5.0,7081.465846273748,2026-04-04 03:48:32.911731
2839,813,183,Tangerang,18.3,14243.760774590168,2026-04-11 22:44:57.122659
2840,576,39,Jakarta,14.12,5245.716335760071,2026-02-08 02:27:47.410803
2841,314,190,Depok,9.13,12841.771337962,2026-04-11 17:35:31.457413
2842,281,124,Jakarta,2.48,12100.653825556172,2026-02-09 06:06:54.093065
2843,54,54,Depok,14.73,14883.51277613987,2026-02-15 01:37:55.098640
2844,47,171,Bogor,5.73,6372.821733908065,2026-03-05 10:44:05.263591
2845,108,69,Bogor,16.73,12407.511152423478,2026-03-18 09:33:28.978204
2846,228,63,Tangerang,18.98,11252.2960052733,2026-02-22 17:22:09.777403
2847,824,92,Banten,16.85,6813.359293628692,2026-04-08 14:53:00.676850
2848,896,154,Tangerang,1.32,10513.925558062629,2026-02-19 05:26:55.355734
2849,701,137,Banten,17.28,11116.24873229519,2026-02-16 17:08:12.608300
2850,291,77,Jakarta,7.33,8347.094562470571,2026-02-22 14:56:02.495949
2851,108,37,Tangerang,2.39,14994.883074284737,2026-04-19 02:52:02.910984
2852,54,3,Tangerang,9.16,6051.998167840995,2026-02-02 11:18:05.447194
2853,754,145,Tangerang,6.44,6247.2609268140895,2026-01-28 00:49:05.106569
2854,557,41,Bogor,6.58,10583.320392147094,2026-04-04 19:38:26.938437
2855,732,22,Tangerang,19.04,10856.461075847885,2026-02-02 22:10:01.244325
2856,880,10,Jakarta,17.98,5544.998315978221,2026-01-25 11:08:40.634307
2857,782,94,Tangerang,12.68,10311.027635492781,2026-03-18 21:21:44.057838
2858,4,159,Bogor,15.75,10361.04893573477,2026-02-18 19:26:38.846029
2859,573,48,Banten,9.23,6887.491336098492,2026-03-11 13:14:30.500432
2860,665,147,Jakarta,2.99,9285.732686762252,2026-03-18 04:26:29.306441
2861,251,111,Bogor,7.3,9947.256902613673,2026-02-08 08:01:43.328899
2862,143,42,Banten,8.23,11216.871674338192,2026-04-04 13:35:09.909306
2863,906,120,Depok,16.92,5220.536804068506,2026-02-02 19:26:06.500957
2864,467,181,Banten,19.59,11583.433051044689,2026-02-13 18:03:13.694954
2865,881,94,Tangerang,6.3,12482.328662140488,2026-02-14 13:31:40.658133
2866,193,134,Bogor,9.26,10301.709587839741,2026-02-25 07:48:20.500099
2867,172,145,Bogor,9.94,14178.589769119966,2026-03-07 06:08:49.791866
2868,991,164,Bogor,4.42,13047.364476352244,2026-02-15 08:58:15.644191
2869,924,193,Jakarta,9.64,7521.672764234605,2026-03-03 21:23:19.505495
2870,970,152,Tangerang,13.71,12806.917890492543,2026-04-01 09:44:31.814181
2871,79,2,Tangerang,9.28,11245.68316675381,2026-04-04 19:01:56.514834
2872,91,143,Banten,10.33,13183.63807392316,2026-04-05 19:21:49.667341
2873,413,152,Depok,13.52,8422.375196063645,2026-04-06 21:53:06.090158
2874,243,190,Banten,8.22,8899.180542682385,2026-03-11 22:33:28.360706
2875,408,182,Bogor,15.93,6915.545799480091,2026-03-23 04:51:59.669279
2876,444,95,Bogor,1.25,13139.282619368205,2026-02-17 16:17:05.840499
2877,876,13,Bogor,18.22,12353.32369069655,2026-04-11 10:59:09.517223
2878,984,141,Tangerang,1.66,14949.785084291669,2026-03-17 03:52:51.002424
2879,631,82,Jakarta,13.57,6375.384262009968,2026-03-25 14:42:48.159169
2880,18,85,Banten,10.21,8149.483320794605,2026-02-25 04:19:34.517013
2881,481,181,Tangerang,6.74,7551.9820284428,2026-02-06 11:34:30.212706
2882,13,175,Bogor,5.47,6332.39936984133,2026-03-25 01:33:47.791039
2883,295,122,Banten,10.12,5946.998296273172,2026-02-14 21:42:19.416010
2884,330,131,Bogor,19.12,5943.79238291628,2026-04-03 05:53:29.331538
2885,334,142,Bogor,11.42,7022.42160925732,2026-03-05 17:27:29.384472
2886,18,37,Banten,13.25,8970.161881952135,2026-03-17 06:56:08.524063
2887,366,105,Depok,13.34,14910.517325335835,2026-02-12 10:36:38.548376
2888,883,15,Banten,13.62,6576.4036640976965,2026-02-20 11:23:34.284059
2889,732,33,Banten,2.82,14439.927747962502,2026-04-08 14:35:14.424701
2890,824,4,Bogor,10.56,11329.873860573793,2026-02-19 18:49:32.523255
2891,484,70,Jakarta,14.15,6404.617315583631,2026-03-21 07:10:44.764480
2892,164,94,Bogor,17.8,5117.773961029828,2026-03-21 03:15:29.603321
2893,444,169,Tangerang,2.55,12774.804570709175,2026-03-31 03:37:24.834538
2894,949,20,Jakarta,12.68,5821.673221517378,2026-04-06 22:51:28.682672
2895,263,119,Bogor,5.21,14270.260037679474,2026-01-28 22:38:14.943115
2896,360,142,Jakarta,13.24,9137.548656164112,2026-02-06 12:22:22.110024
2897,664,75,Jakarta,2.26,13695.457166868555,2026-04-11 01:25:08.287499
