payment_id,ride_id,amount,method,status
1815,1815,7634.2,cash,failed
1816,1816,11062.27,wallet,success
1817,1817,14718.36,wallet,success
1818,1818,10071.92,wallet,success
1819,1819,7782.08,cash,success
1820,1820,11430.83,cash,success
1821,1821,11082.81,cash,failed
1822,1822,6944.14,cash,success
1823,1823,10767.86,cash,failed
1824,1824,9159.43,wallet,failed
1825,1825,10775.24,wallet,failed
1826,1826,9970.76,cash,failed
1827,1827,6985.57,cash,failed
1828,1828,12453.52,wallet,failed
1829,1829,12820.14,card,success
1830,1830,9450.91,wallet,success
1831,1831,7253.53,wallet,failed
1832,1832,5508.97,wallet,failed
1833,1833,8957.84,card,failed
1834,1834,10357.22,wallet,success
1835,1835,10069.79,card,failed
1836,1836,10444.15,cash,failed
1837,1837,7124.97,wallet,success
1838,1838,5323.03,wallet,success
1839,1839,5131.11,card,failed
1840,1840,7174.21,wallet,success
1841,1841,8947.92,card,success
1842,1842,11410.06,cash,failed
1843,1843,5817.61,wallet,success
1844,1844,11302.89,card,success
1845,1845,7092.38,cash,success
1846,1846,10462.75,card,success
1847,1847,10130.64,card,success
1848,1848,10794.0,wallet,success
1849,1849,8678.93,wallet,success
1850,1850,5581.95,card,failed
1851,1851,11539.72,card,failed
1852,1852,10090.29,card,failed
1853,1853,11778.42,wallet,success
1854,1854,13224.81,wallet,success
1855,1855,5407.27,cash,success
1856,1856,9999.37,card,failed
1857,1857,8556.34,cash,failed
1858,1858,13717.5,card,success
1859,1859,13542.34,wallet,failed
1860,1860,7231.44,cash,failed
1861,1861,6116.82,cash,failed
1862,1862,13686.57,wallet,failed
1863,1863,6994.01,card,success
1864,1864,10351.67,wallet,failed
1865,1865,6492.44,cash,success
1866,1866,11670.31,cash,success
1867,1867,7896.64,cash,success
1868,1868,9064.02,card,failed
1869,1869,10169.12,card,failed
1870,1870,11346.15,wallet,failed
1871,1871,13285.97,wallet,success
1872,1872,12084.4,wallet,failed
1873,1873,9957.17,wallet,success
1874,1874,5302.96,cash,success
1875,1875,5369.26,card,success
1876,1876,9882.06,cash,failed
1877,1877,11027.73,cash,success
1878,1878,10674.16,cash,success
1879,1879,14690.38,card,failed
1880,1880,14923.68,cash,success
1881,1881,10309.6,wallet,failed
1882,1882,6177.96,card,success
1883,1883,11648.42,cash,success
1884,1884,5904.2,wallet,success
1885,1885,5395.07,cash,failed
1886,1886,11582.54,wallet,failed
1887,1887,8390.52,wallet,success
1888,1888,9238.07,wallet,success
1889,1889,13474.5,cash,success
1890,1890,14654.2,wallet,success
1891,1891,12894.77,card,failed
1892,1892,12160.64,card,failed
1893,1893,5808.51,wallet,failed
1894,1894,8334.43,cash,success
1895,1895,5104.43,card,success
1896,1896,12072.53,card,failed
1897,1897,11257.36,card,failed
1898,1898,10782.78,cash,failed
1899,1899,7030.1,wallet,success
1900,1900,14555.54,cash,failed
1901,1901,8774.29,card,success
1902,1902,5390.71,card,failed
1903,1903,5485.21,cash,success
1904,1904,6412.35,wallet,failed
1905,1905,7547.86,wallet,success
1906,1906,8734.6,wallet,failed
1907,1907,12995.21,wallet,success
1908,1908,6795.31,card,failed
1909,1909,11646.52,card,failed
1910,1910,12333.07,cash,failed
1911,1911,8755.84,card,success
1912,1912,7229.85,wallet,success
1913,1913,8124.22,card,failed
1914,1914,10417.75,wallet,failed
1915,1915,11825.75,cash,failed
1916,1916,5350.4,cash,failed
1917,1917,5766.36,card,failed
1918,1918,8194.72,cash,failed
1919,1919,12125.83,wallet,failed
1920,1920,5283.14,cash,failed
1921,1921,12279.09,cash,failed
1922,1922,9050.24,cash,failed
1923,1923,13080.91,cash,failed
1924,1924,5569.03,card,success
1925,1925,14669.63,wallet,success
1926,1926,7571.26,card,failed
1927,1927,7978.62,card,failed
1928,1928,8100.2,cash,failed
1929,1929,7457.67,card,failed
1930,1930,14257.31,card,failed
1931,1931,13754.16,cash,failed
1932,1932,5123.15,card,failed
1933,1933,7632.07,wallet,failed
1934,1934,7272.87,wallet,success
1935,1935,10219.0,wallet,failed
1936,1936,5398.58,cash,success
1937,1937,5569.0,cash,failed
1938,1938,13219.04,card,success
1939,1939,8387.5,wallet,success
1940,1940,11368.37,wallet,success
1941,1941,12083.3,cash,failed
1942,1942,11624.55,card,failed
1943,1943,12539.79,cash,success
1944,1944,9090.39,cash,success
1945,1945,10422.55,card,failed
1946,1946,6209.86,cash,success
1947,1947,9808.81,cash,failed
1948,1948,10008.84,card,failed
1949,1949,13347.39,card,success
1950,1950,12257.14,card,failed
1951,1951,11636.97,card,failed
1952,1952,7785.93,card,failed
1953,1953,7774.9,card,success
1954,1954,11398.89,card,failed
1955,1955,8677.61,card,failed
1956,1956,10507.21,card,failed
1957,1957,6720.36,cash,success
1958,1958,7453.61,card,failed
1959,1959,12939.86,cash,success
1960,1960,5614.53,cash,failed
1961,1961,13952.47,card,success
1962,1962,9276.39,cash,success
1963,1963,14358.92,wallet,success
1964,1964,7682.8,cash,failed
1965,1965,14899.63,cash,failed
1966,1966,14360.59,wallet,failed
1967,1967,14334.76,wallet,success
1968,1968,10579.97,cash,success
1969,1969,8366.03,wallet,success
1970,1970,5717.06,wallet,failed
1971,1971,12586.04,card,failed
1972,1972,14671.45,cash,success
1973,1973,7679.28,cash,success
1974,1974,8788.61,cash,success
1975,1975,14175.8,cash,success
1976,1976,7372.14,wallet,success
1977,1977,14780.27,wallet,failed
1978,1978,6677.05,card,success
1979,1979,13004.26,card,failed
1980,1980,7944.59,cash,success
1981,1981,10116.09,card,success
1982,1982,7180.0,cash,success
1983,1983,7573.27,wallet,failed
1984,1984,12756.18,wallet,failed
1985,1985,10277.33,card,failed
1986,1986,13629.22,wallet,failed
1987,1987,14813.88,card,failed
1988,1988,8051.23,cash,success
1989,1989,9113.69,card,success
1990,1990,13983.81,wallet,success
1991,1991,6866.13,card,failed
1992,1992,11012.55,card,failed
1993,1993,9980.45,wallet,failed
1994,1994,10990.9,wallet,success
1995,1995,8199.58,card,success
1996,1996,13126.88,cash,failed
1997,1997,8337.15,wallet,success
1998,1998,9621.7,wallet,success
1999,1999,11391.67,wallet,success
2000,2000,8016.81,wallet,success
2001,2001,7496.2,wallet,failed
2002,2002,8173.21,wallet,failed
2003,2003,5011.37,wallet,failed
2004,2004,9805.19,wallet,failed
2005,2005,6497.97,cash,failed
2006,2006,9570.8,card,success
2007,2007,14558.84,card,failed
2008,2008,10668.23,wallet,success
2009,2009,11010.53,wallet,success
2010,2010,10449.93,card,failed
2011,2011,10415.04,cash,failed
2012,2012,8084.46,card,failed
2013,2013,13174.19,card,success
2014,2014,7749.45,cash,failed
2015,2015,8433.93,cash,failed
2016,2016,12375.77,cash,failed
2017,2017,11763.73,cash,failed
2018,2018,14647.47,card,success
2019,2019,11332.95,cash,success
2020,2020,9390.06,cash,failed
2021,2021,7406.53,wallet,failed
2022,2022,11120.4,card,failed
2023,2023,8593.04,wallet,success
2024,2024,9142.76,cash,failed
2025,2025,9421.74,cash,success
2026,2026,11273.65,wallet,success
2027,2027,13993.68,wallet,failed
2028,2028,7219.93,card,failed
2029,2029,7853.07,wallet,success
2030,2030,6273.06,card,success
2031,2031,7176.08,card,failed
2032,2032,9620.53,wallet,failed
2033,2033,10589.34,card,failed
2034,2034,9894.69,wallet,failed
2035,2035,12449.72,wallet,success
2036,2036,8979.31,card,failed
2037,2037,14883.83,cash,success
2038,2038,7944.43,card,failed
2039,2039,6910.79,wallet,failed
2040,2040,14373.61,cash,success
2041,2041,10930.47,wallet,success
2042,2042,10038.33,cash,failed
2043,2043,13668.29,wallet,failed
2044,2044,8869.14,cash,failed
2045,2045,14123.15,card,success
2046,2046,13882.03,wallet,failed
2047,2047,6906.59,wallet,failed
2048,2048,9553.17,cash,success
2049,2049,12135.23,wallet,success
2050,2050,5087.95,cash,failed
2051,2051,11882.65,wallet,failed
2052,2052,8027.08,cash,success
2053,2053,7837.81,cash,success
2054,2054,13166.86,wallet,failed
2055,2055,14611.6,wallet,failed
2056,2056,10756.17,wallet,success
2057,2057,7372.82,wallet,success
2058,2058,5905.6,cash,success
2059,2059,9890.16,card,failed
2060,2060,7732.36,cash,failed
2061,2061,6996.14,wallet,failed
2062,2062,11382.43,card,failed
2063,2063,6611.89,wallet,failed
2064,2064,10287.52,cash,success
2065,2065,10511.2,wallet,success
2066,2066,11703.65,card,success
2067,2067,11667.24,card,failed
2068,2068,7782.11,card,success
2069,2069,13576.91,card,success
2070,2070,6421.1,cash,failed
2071,2071,9615.23,card,failed
2072,2072,5846.34,cash,failed
2073,2073,11331.72,wallet,success
2074,2074,13771.61,card,success
2075,2075,10991.98,wallet,failed
2076,2076,12933.54,card,failed
2077,2077,11882.91,card,failed
2078,2078,13742.29,cash,failed
2079,2079,7314.51,card,failed
2080,2080,12256.09,cash,success
2081,2081,6177.17,cash,success
2082,2082,9377.81,wallet,success
2083,2083,9303.26,wallet,failed
2084,2084,12890.04,wallet,failed
2085,2085,10019.74,wallet,success
2086,2086,14130.05,wallet,success
2087,2087,10263.67,cash,success
2088,2088,6924.07,card,success
2089,2089,8263.74,card,success
2090,2090,5882.97,cash,success
2091,2091,13064.1,cash,success
2092,2092,10661.73,cash,success
2093,2093,13431.2,card,success
2094,2094,12902.36,card,success
2095,2095,5927.94,card,failed
2096,2096,9039.79,card,success
2097,2097,9096.48,card,success
2098,2098,12125.42,cash,failed
2099,2099,13650.77,wallet,success
2100,2100,5377.6,wallet,failed
2101,2101,13544.06,card,success
2102,2102,10667.84,cash,failed
2103,2103,9578.74,card,failed
2104,2104,8850.2,cash,failed
2105,2105,12643.91,card,success
2106,2106,10529.81,cash,failed
2107,2107,9463.4,card,success
2108,2108,11763.66,wallet,failed
2109,2109,7799.88,cash,success
2110,2110,8060.1,wallet,failed
2111,2111,10748.65,card,failed
2112,2112,12078.41,cash,success
2113,2113,12968.94,card,success
2114,2114,6301.84,wallet,success
2115,2115,13076.26,wallet,failed
2116,2116,6705.13,cash,failed
2117,2117,13587.34,card,failed
2118,2118,7650.09,wallet,success
2119,2119,10551.33,cash,success
2120,2120,11979.42,wallet,success
2121,2121,8940.26,card,failed
2122,2122,9905.09,cash,success
2123,2123,11150.72,cash,success
2124,2124,14119.8,wallet,failed
2125,2125,6068.12,wallet,success
2126,2126,5434.86,cash,success
2127,2127,11258.53,card,failed
2128,2128,8870.49,wallet,success
2129,2129,13467.22,cash,failed
2130,2130,6709.84,card,success
2131,2131,11368.28,cash,success
2132,2132,6934.67,cash,failed
2133,2133,9233.28,card,failed
2134,2134,6820.66,wallet,failed
2135,2135,9702.28,wallet,failed
2136,2136,14584.04,wallet,failed
2137,2137,12091.87,card,success
2138,2138,8398.86,wallet,success
2139,2139,13261.52,cash,success
2140,2140,13001.78,cash,success
2141,2141,5172.11,wallet,failed
2142,2142,9072.28,wallet,failed
2143,2143,14700.82,cash,success
2144,2144,5647.81,card,success
2145,2145,10955.61,card,success
2146,2146,12184.56,wallet,failed
2147,2147,8919.32,card,failed
2148,2148,10550.58,wallet,success
2149,2149,12610.3,cash,success
2150,2150,6153.96,card,success
2151,2151,7179.68,cash,failed
2152,2152,8618.57,cash,failed
2153,2153,9592.49,card,failed
2154,2154,14709.81,cash,success
2155,2155,14129.01,card,success
2156,2156,10747.15,cash,success
2157,2157,14725.21,cash,failed
2158,2158,14606.39,wallet,failed
2159,2159,7507.66,cash,failed
2160,2160,13884.29,cash,failed
2161,2161,9962.91,wallet,failed
2162,2162,12832.02,cash,failed
2163,2163,8493.2,card,success
2164,2164,8973.49,cash,success
2165,2165,10223.6,wallet,failed
2166,2166,8234.07,wallet,success
2167,2167,12052.43,card,success
2168,2168,5912.72,cash,failed
2169,2169,11428.97,card,failed
2170,2170,5447.51,cash,success
2171,2171,7878.42,wallet,success
2172,2172,6757.32,wallet,success
2173,2173,12233.22,card,failed
2174,2174,6822.46,wallet,success
2175,2175,11103.35,wallet,success
2176,2176,5295.9,wallet,failed
2177,2177,13569.44,card,success
2178,2178,14986.43,cash,failed
2179,2179,7324.38,wallet,success
2180,2180,12242.19,card,failed
2181,2181,7479.46,card,success
2182,2182,7637.13,wallet,success
2183,2183,6506.67,wallet,failed
2184,2184,14001.96,wallet,failed
2185,2185,6622.72,cash,success
2186,2186,14862.66,card,success
2187,2187,9442.58,wallet,success
2188,2188,6991.2,cash,success
2189,2189,14569.4,card,success
2190,2190,13078.68,card,success
2191,2191,13673.82,cash,success
2192,2192,7531.68,cash,success
2193,2193,13393.44,wallet,success
2194,2194,10732.67,card,failed
2195,2195,9600.25,wallet,success
2196,2196,5041.87,wallet,failed
2197,2197,13087.78,cash,success
2198,2198,12185.1,card,failed
2199,2199,5750.67,card,failed
2200,2200,5908.58,cash,success
2201,2201,12452.08,wallet,success
2202,2202,7373.12,cash,failed
2203,2203,10057.04,cash,failed
2204,2204,12892.79,wallet,success
2205,2205,6215.69,card,success
2206,2206,14258.55,card,failed
2207,2207,13610.28,wallet,failed
2208,2208,10811.95,card,failed
2209,2209,7137.19,wallet,failed
2210,2210,13306.47,cash,success
2211,2211,8584.36,wallet,failed
2212,2212,11939.16,cash,failed
2213,2213,5511.3,cash,success
2214,2214,13896.29,cash,success
2215,2215,13274.94,wallet,failed
2216,2216,5338.92,wallet,success
2217,2217,7467.57,card,failed
2218,2218,5040.3,cash,failed
2219,2219,11250.42,card,success
2220,2220,10724.11,wallet,failed
2221,2221,6176.62,card,success
2222,2222,6750.37,card,success
2223,2223,14263.91,card,failed
2224,2224,5585.54,wallet,failed
2225,2225,14485.44,cash,failed
2226,2226,13604.85,wallet,success
2227,2227,9757.9,cash,success
2228,2228,5938.71,wallet,success
2229,2229,14560.79,card,success
2230,2230,9549.68,card,success
2231,2231,8624.46,wallet,failed
2232,2232,9514.96,card,failed
2233,2233,11037.56,wallet,failed
2234,2234,7722.95,wallet,success
2235,2235,10440.61,wallet,success
2236,2236,7120.97,cash,failed
2237,2237,5213.96,cash,failed
2238,2238,7594.18,card,success
2239,2239,12605.88,card,failed
2240,2240,11080.25,wallet,success
2241,2241,6373.22,wallet,success
2242,2242,12704.56,wallet,success
2243,2243,11619.62,cash,failed
2244,2244,7524.68,wallet,failed
2245,2245,12022.4,cash,failed
2246,2246,7542.04,wallet,success
2247,2247,13960.38,cash,success
2248,2248,9783.02,card,success
2249,2249,9452.81,wallet,success
2250,2250,14789.67,card,failed
2251,2251,8287.94,wallet,failed
2252,2252,14761.4,cash,failed
2253,2253,11894.28,cash,success
2254,2254,7174.84,card,failed
2255,2255,7546.03,card,failed
2256,2256,12378.62,wallet,failed
2257,2257,7163.24,cash,success
2258,2258,6403.23,card,failed
2259,2259,12934.69,cash,failed
2260,2260,9430.55,wallet,failed
2261,2261,5786.57,cash,failed
2262,2262,12962.09,cash,failed
2263,2263,14554.4,wallet,success
2264,2264,9899.82,cash,success
2265,2265,10964.91,cash,success
2266,2266,11164.35,wallet,success
2267,2267,9135.93,wallet,success
2268,2268,5572.08,wallet,failed
2269,2269,11030.3,wallet,success
2270,2270,11711.36,card,success
2271,2271,6509.83,cash,success
2272,2272,6188.37,card,success
2273,2273,7631.68,wallet,success
2274,2274,10645.55,card,success
2275,2275,6789.86,cash,failed
2276,2276,5884.0,wallet,success
2277,2277,6025.07,card,success
2278,2278,12870.46,card,success
2279,2279,5762.42,cash,success
2280,2280,9072.06,wallet,success
2281,2281,12634.34,cash,failed
2282,2282,11830.34,card,failed
2283,2283,6995.26,wallet,success
2284,2284,13277.3,cash,success
2285,2285,13134.36,wallet,failed
2286,2286,12447.78,cash,failed
2287,2287,11486.78,cash,success
2288,2288,5652.02,card,success
2289,2289,8421.24,wallet,success
2290,2290,12829.12,cash,success
2291,2291,8894.92,card,success
2292,2292,6177.28,wallet,success
2293,2293,10965.78,wallet,success
2294,2294,5670.37,card,success
2295,2295,5562.93,wallet,failed
2296,2296,9051.07,card,failed
2297,2297,12748.31,wallet,success
2298,2298,14373.44,cash,failed
2299,2299,7247.55,wallet,success
2300,2300,8042.51,wallet,success
2301,2301,14264.08,cash,failed
2302,2302,13448.89,wallet,success
2303,2303,7987.79,cash,success
2304,2304,13449.98,wallet,success
2305,2305,6182.5,wallet,failed
2306,2306,7275.73,cash,success
2307,2307,7104.97,wallet,success
2308,2308,14575.52,cash,failed
2309,2309,12476.0,card,success
2310,2310,14581.62,cash,success
2311,2311,13925.15,wallet,failed
2312,2312,11574.96,cash,failed
2313,2313,11858.02,wallet,failed
2314,2314,11385.41,card,failed
2315,2315,5119.54,card,success
2316,2316,11220.87,card,failed
2317,2317,7830.7,cash,failed
2318,2318,11147.49,wallet,success
2319,2319,12694.08,cash,failed
2320,2320,13464.37,card,success
2321,2321,11024.53,cash,success
2322,2322,12503.03,cash,success
2323,2323,14885.99,cash,failed
2324,2324,7971.59,wallet,failed
2325,2325,10498.76,card,failed
2326,2326,13892.31,wallet,success
2327,2327,12817.42,cash,success
2328,2328,9913.96,cash,failed
2329,2329,13627.68,wallet,success
2330,2330,14071.88,cash,failed
2331,2331,7078.16,card,success
2332,2332,9695.21,cash,failed
2333,2333,8932.75,card,failed
2334,2334,12498.37,wallet,success
2335,2335,8471.67,cash,success
2336,2336,9909.77,wallet,success
2337,2337,9904.19,cash,failed
2338,2338,13946.94,cash,success
2339,2339,8707.17,wallet,failed
2340,2340,7223.03,card,failed
2341,2341,11138.99,card,success
2342,2342,8595.74,wallet,success
2343,2343,13038.76,wallet,success
2344,2344,8106.7,cash,success
2345,2345,12824.75,card,success
2346,2346,8126.73,cash,failed
2347,2347,12645.56,card,success
2348,2348,6253.51,card,failed
2349,2349,8748.92,card,failed
2350,2350,10438.59,wallet,failed
2351,2351,9651.11,wallet,failed
2352,2352,9517.83,card,failed
2353,2353,5616.5,wallet,failed
2354,2354,13929.08,cash,success
2355,2355,8193.1,card,success
2356,2356,7579.35,cash,failed
2357,2357,13385.69,card,success
2358,2358,12188.1,cash,failed
2359,2359,13606.03,card,success
2360,2360,10201.99,card,failed
2361,2361,12951.41,cash,failed
2362,2362,8140.53,card,failed
2363,2363,11363.62,card,failed
2364,2364,12908.95,wallet,success
2365,2365,9470.59,card,success
2366,2366,13299.98,card,failed
2367,2367,7619.47,card,failed
2368,2368,14214.08,wallet,success
2369,2369,11356.65,wallet,success
2370,2370,10010.53,card,success
2371,2371,8835.43,wallet,success
2372,2372,12011.09,wallet,failed
2373,2373,5690.38,cash,success
2374,2374,8854.37,cash,failed
2375,2375,11098.73,card,failed
2376,2376,5258.77,cash,failed
2377,2377,13424.93,card,failed
2378,2378,8878.18,cash,success
2379,2379,10313.18,card,success
2380,2380,10892.0,wallet,failed
2381,2381,7932.96,cash,failed
2382,2382,14137.98,card,failed
2383,2383,13290.23,card,failed
2384,2384,6076.49,cash,success
2385,2385,14335.58,wallet,success
2386,2386,11644.37,wallet,failed
2387,2387,14647.55,wallet,success
2388,2388,6414.41,cash,failed
2389,2389,13463.58,card,failed
2390,2390,11225.51,cash,failed
2391,2391,13434.32,wallet,success
2392,2392,8260.37,wallet,success
2393,2393,12495.74,wallet,failed
2394,2394,8849.99,wallet,success
2395,2395,5401.36,wallet,failed
2396,2396,9972.62,cash,failed
2397,2397,10449.58,cash,success
2398,2398,9818.5,card,success
2399,2399,5912.3,card,success
2400,2400,13519.72,cash,failed
2401,2401,8868.54,cash,failed
2402,2402,11014.97,cash,failed
2403,2403,10143.32,card,success
2404,2404,10875.11,card,failed
2405,2405,10304.47,wallet,success
2406,2406,12866.23,cash,success
2407,2407,9966.63,cash,failed
2408,2408,11336.95,wallet,success
2409,2409,6660.9,wallet,success
2410,2410,7723.65,wallet,failed
2411,2411,8982.03,cash,success
2412,2412,14862.19,wallet,failed
2413,2413,14948.11,cash,success
2414,2414,10940.39,wallet,success
2415,2415,7174.13,wallet,failed
2416,2416,8359.57,card,failed
2417,2417,8423.94,card,failed
2418,2418,8477.19,cash,failed
2419,2419,10862.72,card,failed
2420,2420,10975.46,card,success
2421,2421,8344.37,cash,success
2422,2422,13903.66,wallet,success
2423,2423,11459.88,wallet,failed
2424,2424,9871.27,card,failed
2425,2425,11678.36,wallet,failed
2426,2426,9153.01,cash,success
2427,2427,10757.87,card,failed
2428,2428,12063.49,cash,success
2429,2429,12961.43,wallet,success
2430,2430,7027.95,card,failed
2431,2431,12916.57,wallet,failed
2432,2432,11953.11,card,success
2433,2433,7018.32,wallet,failed
2434,2434,11903.28,card,success
2435,2435,10522.88,card,success
2436,2436,13646.77,card,failed
2437,2437,7224.27,cash,failed
2438,2438,13475.64,wallet,success
2439,2439,7909.52,cash,success
2440,2440,13944.59,cash,failed
2441,2441,5421.5,card,failed
2442,2442,5613.07,wallet,success
2443,2443,6733.7,card,success
2444,2444,8672.89,wallet,success
2445,2445,5896.64,cash,failed
2446,2446,6882.99,cash,success
2447,2447,9752.73,wallet,failed
2448,2448,14797.83,wallet,failed
2449,2449,13549.75,wallet,success
2450,2450,14430.39,wallet,success
2451,2451,6555.66,card,success
2452,2452,12209.52,wallet,success
2453,2453,11461.74,wallet,success
2454,2454,10152.12,card,failed
2455,2455,5278.26,wallet,failed
2456,2456,13510.39,card,failed
2457,2457,9807.41,cash,failed
2458,2458,5968.17,card,failed
2459,2459,10392.4,wallet,success
2460,2460,8579.14,wallet,failed
2461,2461,13088.65,card,failed
2462,2462,8329.07,card,failed
2463,2463,5285.12,wallet,success
2464,2464,5953.15,cash,success
2465,2465,6271.17,card,failed
2466,2466,9085.68,wallet,success
2467,2467,12666.46,cash,failed
2468,2468,12853.03,cash,failed
2469,2469,14786.2,card,failed
2470,2470,9261.64,cash,failed
2471,2471,12283.11,cash,failed
2472,2472,6678.07,wallet,success
2473,2473,13634.22,card,failed
2474,2474,12322.0,wallet,failed
2475,2475,6897.75,wallet,success
2476,2476,12263.29,wallet,failed
2477,2477,8327.27,cash,success
2478,2478,6121.15,wallet,success
2479,2479,8445.49,cash,failed
2480,2480,8860.19,cash,success
2481,2481,10666.25,card,success
2482,2482,7820.49,cash,failed
2483,2483,6956.86,cash,failed
2484,2484,7016.75,wallet,success
2485,2485,10352.76,card,failed
2486,2486,7043.3,card,failed
2487,2487,8115.95,cash,success
2488,2488,12986.45,wallet,failed
2489,2489,9543.6,wallet,failed
2490,2490,6179.05,wallet,success
2491,2491,6521.35,wallet,success
2492,2492,12624.85,cash,success
2493,2493,13759.13,cash,success
2494,2494,7870.82,card,failed
2495,2495,6848.52,card,success
2496,2496,10038.48,cash,failed
2497,2497,5744.07,card,failed
2498,2498,8337.1,card,failed
2499,2499,11651.95,wallet,success
2500,2500,11433.67,card,failed
2501,2501,11852.38,wallet,success
2502,2502,5004.94,card,success
2503,2503,5572.6,cash,success
2504,2504,11721.72,card,success
2505,2505,7691.93,cash,success
2506,2506,13456.95,cash,failed
2507,2507,12805.26,card,failed
2508,2508,9334.76,cash,failed
2509,2509,7343.92,cash,success
2510,2510,9280.37,wallet,success
2511,2511,7025.97,card,success
2512,2512,7151.95,cash,failed
2513,2513,11198.73,card,failed
2514,2514,6446.24,wallet,failed
2515,2515,5643.64,wallet,failed
2516,2516,11448.48,wallet,failed
2517,2517,5082.4,cash,failed
2518,2518,13143.17,card,failed
2519,2519,5991.61,wallet,success
2520,2520,9779.04,card,success
2521,2521,5754.42,card,success
2522,2522,7002.02,wallet,success
2523,2523,9376.41,wallet,failed
2524,2524,10125.18,wallet,failed
2525,2525,9886.42,cash,failed
2526,2526,10692.64,cash,failed
2527,2527,9815.05,wallet,failed
2528,2528,5431.09,wallet,failed
2529,2529,7279.31,wallet,failed
2530,2530,11995.93,cash,failed
2531,2531,6260.89,wallet,failed
2532,2532,5157.58,card,failed
2533,2533,13115.66,cash,success
2534,2534,7021.54,card,success
2535,2535,7220.09,card,success
2536,2536,13240.21,cash,success
2537,2537,7657.94,card,failed
2538,2538,13214.19,card,failed
2539,2539,11339.12,card,success
2540,2540,11599.52,wallet,failed
2541,2541,7064.19,wallet,success
2542,2542,5175.51,wallet,success
2543,2543,11548.18,cash,success
2544,2544,10800.35,wallet,success
2545,2545,9340.58,cash,success
2546,2546,13620.53,wallet,failed
2547,2547,12709.62,cash,failed
2548,2548,9657.29,cash,success
2549,2549,10727.3,cash,success
2550,2550,9530.55,wallet,success
2551,2551,13749.66,wallet,failed
2552,2552,8741.94,wallet,success
2553,2553,12585.92,card,failed
2554,2554,11601.66,wallet,success
2555,2555,11380.34,card,success
2556,2556,8586.63,card,success
2557,2557,12351.89,card,failed
2558,2558,8824.79,wallet,success
2559,2559,14505.05,card,failed
2560,2560,13635.34,card,failed
2561,2561,14498.21,cash,success
2562,2562,14765.25,card,success
2563,2563,11433.19,wallet,success
2564,2564,14037.76,card,success
2565,2565,14578.24,wallet,failed
2566,2566,5314.36,cash,success
2567,2567,6655.8,card,success
2568,2568,6489.06,cash,success
2569,2569,7678.08,card,success
2570,2570,7484.4,card,success
2571,2571,10767.11,card,failed
2572,2572,14357.4,card,failed
2573,2573,10446.2,wallet,success
2574,2574,9821.54,card,failed
2575,2575,14724.89,wallet,success
2576,2576,11499.96,cash,failed
2577,2577,5644.44,card,failed
2578,2578,9834.26,wallet,success
2579,2579,13593.86,card,success
2580,2580,5830.65,card,failed
2581,2581,5804.75,wallet,success
2582,2582,8936.45,card,success
2583,2583,11330.85,wallet,success
2584,2584,5405.02,cash,success
2585,2585,9046.81,cash,failed
2586,2586,13596.87,card,success
2587,2587,6038.81,wallet,success
2588,2588,7569.15,card,success
2589,2589,11606.07,card,success
2590,2590,7723.59,card,success
2591,2591,9793.83,cash,failed
2592,2592,11770.89,wallet,success
2593,2593,5507.53,cash,success
2594,2594,13209.95,card,failed
2595,2595,5740.36,card,success
2596,2596,11587.78,card,success
2597,2597,10214.26,cash,failed
2598,2598,5435.44,card,failed
2599,2599,6167.99,cash,failed
2600,2600,7578.86,wallet,success
2601,2601,5349.53,wallet,success
2602,2602,12759.04,wallet,failed
2603,2603,12422.12,wallet,failed
2604,2604,13473.99,wallet,success
2605,2605,7674.17,wallet,success
2606,2606,14948.89,wallet,failed
2607,2607,12606.13,card,success
2608,2608,5083.89,wallet,success
2609,2609,10384.66,card,failed
2610,2610,12441.31,card,failed
2611,2611,14514.04,card,success
2612,2612,6132.74,cash,success
2613,2613,5845.24,cash,failed
2614,2614,14673.87,cash,success
2615,2615,12568.76,wallet,failed
2616,2616,9895.64,card,failed
2617,2617,6258.17,cash,failed
2618,2618,7948.42,wallet,failed
2619,2619,8666.57,wallet,failed
2620,2620,11150.79,cash,success
2621,2621,8862.16,wallet,failed
2622,2622,7434.5,card,success
2623,2623,9831.4,card,success
2624,2624,9321.38,card,success
2625,2625,8972.07,cash,failed
2626,2626,13048.05,cash,success
2627,2627,8940.55,wallet,success
2628,2628,13376.45,cash,failed
2629,2629,14246.11,card,success
2630,2630,7115.39,cash,failed
2631,2631,8423.36,card,success
2632,2632,9393.8,card,failed
2633,2633,6892.46,cash,success
2634,2634,11605.08,wallet,success
2635,2635,8558.48,wallet,failed
2636,2636,14209.5,card,success
2637,2637,7513.01,card,success
2638,2638,7024.75,cash,failed
2639,2639,12045.77,wallet,success
2640,2640,14070.55,cash,failed
2641,2641,10888.37,cash,failed
2642,2642,10368.19,wallet,failed
2643,2643,11994.28,cash,failed
2644,2644,14683.17,cash,success
2645,2645,11618.02,cash,failed
2646,2646,9143.95,card,failed
2647,2647,9957.33,cash,failed
2648,2648,7724.49,cash,success
2649,2649,8215.66,cash,failed
2650,2650,11427.51,card,success
2651,2651,6429.11,cash,failed
2652,2652,9406.41,wallet,success
2653,2653,12091.0,cash,failed
2654,2654,12155.31,wallet,success
2655,2655,7649.91,card,failed
2656,2656,6581.57,card,failed
2657,2657,9747.38,card,success
2658,2658,13879.77,cash,success
2659,2659,7946.14,cash,success
2660,2660,6423.71,cash,success
